performance_id,facility_id,title,start_date,end_date,place,cast,editor,runtime,age,producer,ticket_price,performance_status,child,musical_license,time,poster
PF249631,FC000032,"누구나 예술로, 동행: 뮤지컬 갈라 콘서트",2024.10.23,2024.10.23,강북문화예술회관 (강북소나무홀 (구.대공연장) ),"길성원, 장동혁, 배수정, 양시은",,1시간,전체 관람가,,"전석 20,000원",공연완료,N,N,수요일(19:30),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249631_240927_133314.gif
PF249628,FC000260,가요톱텐 [제주],2024.10.12,2024.10.13,제주문예회관 (대극장),"홍경민, 박규리, 이지훈 등",,2시간 10분,만 7세 이상,,"1층석 25,000원, 2층석 20,000원",공연완료,N,N,"토요일(17:00), 일요일(15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249628_240924_104057.jpg
PF249563,FC001688,썸데이 [청주],2024.10.05,2024.12.01,소극장 쇠내골 (소극장 쇠내골),"박선령, 허선우, 김지원, 조재문, 김명주","장혁우, 이병호, 김재덕 등",1시간 40분,만 8세 이상,,"전석 55,000원",공연중,N,N,"토요일 ~ 일요일(14:00), HOL(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249563_240923_155210.jpg
PF249533,FC002478,냉장고나라의 싱싱마을 코코몽: 동화 속 모험 [부천],2024.10.01,2024.10.09,뉴코아소극장 [부천] (뉴코아소극장 [부천]),,,50분,전체 관람가,,"전석 20,000원",공연완료,Y,N,"토요일 ~ 일요일(12:00,14:00), HOL(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249533_240923_141459.JPG
PF249523,FC001240,미남당: 청동검의 비밀,2024.10.17,2024.11.09,굿씨어터 (굿씨어터),"이종석, 전하영, 유소리, 이승헌, 정백선, 송지온, 강다현 등","정경진, 추태영, 김지호 등",1시간 40분,만 7세 이상,"올댓스토리, 컴퍼니 연작","R석 50,000원, S석 40,000원",공연완료,N,N,"화요일 ~ 금요일(20:00), 토요일(15:00,18:30), 일요일(15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249523_240923_134709.gif
PF249511,FC000127,지켜라 쓰리GO [고양],2024.09.26,2024.09.26,고양아람누리 (새라새극장),"박상현, 김선혜, 구자환, 김민정, 김지희, 이주연",장영진,1시간 10분,36개월 이상,,,공연완료,N,N,목요일(19:30),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249511_240923_131826.jpg
PF249508,FC000516,디지털 M 컷,2024.09.30,2024.10.06,열린극장 (열린극장),"안지후, 조다슬, 조은별, 변재준, 이환이, 김민주","이효숙, 강한별, 김시율 등",1시간,전체 관람가,MY.B 프로덕션,"전석 30,000원",공연완료,N,N,"월요일(14:00), 수요일(11:00), 금요일(14:00), 토요일 ~ 일요일(14:00), HOL(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249508_240923_131113.gif
PF249502,FC000323,단정화 [대전],2024.10.11,2024.10.12,대전평송청소년문화센터 (어울림홀(소극장)),,,50분,만 11세 이상,,"전석 10,000원",공연완료,N,N,"금요일(19:30), 토요일(15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249502_240923_123501.png
PF249499,FC000084,"제21회 무룡 아트 페스티벌, 트리아웃 [울산]",2024.10.11,2024.10.11,울산북구문화예술회관 (공연장),"안상태, 이소량, 윤정인, 박효진, 안일권",,2시간,만 7세 이상,,"전석 10,000원",공연완료,N,Y,금요일(19:30),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249499_240923_120055.jpg
PF249490,FC002017,장난꾸러기 코피트코 [김포],2024.10.12,2024.10.19,김포한강괜찮은홀 (김포한강괜찮은홀),,,50분,전체 관람가,극단 엘,"전석 30,000원",공연완료,Y,N,"토요일(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249490_240923_112357.jpg
PF249487,FC001666,임금님 귀는 당나귀 귀 [울산],2024.10.03,2024.10.26,레미어린이극장 [울산진장] (레미어린이극장 [울산진장]),"강은비, 서예림, 이예진","박준용, 박신호, 김용성 등",55분,24개월 이상,극단 레미 [울산],"전석 21,000원",공연완료,Y,N,"토요일 ~ 일요일(12:00,14:00), HOL(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249487_240923_111806.jpg
PF249485,FC000463,두들팝 [익산],2024.09.28,2024.09.28,솜리문화예술회관 (중공연장),,,1시간,24개월 이상,,전석무료,공연완료,Y,N,토요일(11:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249485_240923_110646.jpg
PF249482,FC000908,나무늘보 릴렉스 [아산],2024.10.05,2024.10.05,아산시 평생학습관(여성회관 아산아트홀) (공연장 (1층)),,,1시간,전체 관람가,,"전석 5,000원",공연완료,Y,N,토요일(14:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249482_240923_105945.jpg
PF249480,FC001678,꿀벌 마야의 모험 [광주],2024.10.03,2024.10.26,레미어린이극장 [광주수완] (레미어린이극장 [광주수완]),,,55분,전체 관람가,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(12:00,14:00,16:00), HOL(12:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249480_240923_105104.jfif
PF249450,FC002169,피노키오 [군산],2024.10.26,2024.10.26,군산어린이공연장 (군산어린이공연장),,,55분,전체 관람가,,"사전예약 24,800원",공연완료,Y,N,"토요일(11:30,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249450_240921_184506.gif
PF249434,FC003956,복근이 필요해 [부산],2024.10.22,2024.10.27,어댑터씨어터 2관 (어댑터씨어터 2관),"배문수, 채민수, 황인성","반필우, 오정국, 독고훈 등",1시간 40분,전체 관람가,공연예술교육단체(주)반올림,"전석 30,000원",공연완료,N,N,"화요일 ~ 금요일(20:00), 토요일 ~ 일요일(16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249434_240920_163854.gif
PF249407,FC000556,렛미플라이 [울진],2024.10.04,2024.10.05,울진문화예술회관 (울진문화예술회관),"이형훈, 최수진, 안지환, 임예진","이대웅, 홍유선, 김효환 등",2시간,만 7세 이상,,"전석 50,000원",공연완료,N,N,"금요일(19:30), 토요일(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249407_240920_141657.jpg
PF249375,FC000871,아기돼지 삼형제 [안동],2024.10.05,2024.10.05,안동시청 대동관(구. 안동시민회관) (낙동홀(소공연장)),,,55분,전체 관람가,,"전석 30,000원",공연완료,Y,N,"토요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249375_240920_122442.gif
PF249337,FC000564,마법여우 주비: 신비한 칠교 목걸이의 비밀 [부천],2024.10.05,2024.10.05,복사골문화센터 (아트홀),"김은비, 신경철, 이민식, 배지은, 이지혜, 황병걸, 임미영 등","조성범, 이상진, 이미경 등",1시간 10분,전체 관람가,극단 시옷,"전석 50,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249337_240920_101952.jpg
PF249334,FC002894,빼밀리,2024.10.31,2024.11.01,북아현아트홀 (북아현아트홀),"이현지, 박정서, 이온, 이보윤, 이예닮, 조재은, 손주아 등","박제윤, 한서희, 나대한 등",1시간,48개월 이상,길컴퍼니,"전석 40,000원",공연완료,Y,N,"목요일(11:00,14:00), 금요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249334_240920_101311.gif
PF249330,FC001600,폭풍우 치는 밤에,2024.10.09,2024.11.30,효천아트센터 그라운드씬 (효천아트센터 그라운드씬),"조활, 전여정, 송다영, 김유성, 김동욱, 임원, 한현진 등","김채우, 구자헌, 안항아 등",1시간 15분,24개월 이상,(주)마이무대,"전석 40,000원",공연중,Y,N,"토요일 ~ 일요일(14:00), HOL(14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249330_240920_100627.gif
PF249273,FC000055,명탐정 셜록홈즈,2024.10.19,2025.01.05,윤당아트홀 (1관),,,1시간,만 6세 이상,,"전석 30,000원",공연중,Y,N,"토요일 ~ 일요일(11:30), HOL(11:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249273_240926_110220.gif
PF249262,FC002055,고릴라 [고잔],2024.09.21,2024.09.29,NC소극장 [안산고잔] (NC소극장 [안산고잔]),,,50분,전체 관람가,,"전석 40,000원",공연완료,Y,N,"토요일 ~ 일요일(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249262_240919_163301.jpg
PF249241,FC001270,"제27회 광주소극장축제, 빨간기타",2024.10.03,2024.10.03,국립아시아문화전당 (어린이극장),"조성준, 김백천, 홍소예, 박경민","전영준, 박종우, 최윤정 등",1시간 30분,만 7세 이상,극단 청창,"전석 30,000원",공연완료,N,Y,"목요일(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249241_240919_152226.jpg
PF249231,FC001142,LISTEN TO,2024.09.19,2024.09.22,R&J씨어터(구. 연진아트홀) (R&J씨어터(구. 연진아트홀)),"김민수, 이수빈, 박보민, 김수미, 오지향, 윤호성, 남지훈 등","이성연, 은빛나래, 이성숙 등",1시간 50분,만 11세 이상,,"전석 10,000원",공연완료,N,N,"목요일 ~ 금요일(20:00), 토요일 ~ 일요일(14:00,18:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249231_240919_143128.gif
PF249225,FC001927,베짱이와 개미 [인천],2024.10.01,2024.10.13,아띠홀 (아띠홀),"김수희, 원인자, 장하나","김미순, 정갑희, 서동훈 등",50분,전체 관람가,극단 소리,"전석 22,900원",공연완료,Y,N,"토요일 ~ 일요일(13:00,15:00), HOL(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249225_240919_140806.jpeg
PF249208,FC001245,겨울왕국: 겨울이야기 [안양],2024.10.09,2024.10.09,평촌아트홀 (평촌아트홀),,,55분,전체 관람가,,"전석 50,000원",공연완료,Y,N,"수요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249208_240919_131321.jpg
PF249201,FC001196,"구리의 역사를 춤추다, HOME; 돌아올 곳 [구리]",2024.10.05,2024.10.05,구리아트홀 (코스모스대극장),"유보영, 박성훈, 이건명, 이지훈, 장소연, 송은혜, 유명지 등","이수근, 김도후, 박성용 등",1시간 30분,만 7세 이상,뉴스테이지(NEWSTAGE),"R석 30,000원, S석 20,000원",공연완료,N,N,토요일(19:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249201_240919_125310.gif
PF249195,FC001513,"스즈메의 문단속, 날씨의 아이, 너의 이름은. 갈라 콘서트 (9월)",2024.09.21,2024.09.22,롯데콘서트홀 (롯데콘서트홀),"이재환, 최수진, 임규형, 류지호, 김상훈 등",,1시간 50분,만 7세 이상,,"R석 130,000원, S석 110,000원, A석 80,000원, B석 60,000원, 시야방해R 65,000원, 시야방해S 55,000원, 시야방해A 40,000원, 시야방해B 30,000원",공연완료,N,N,"토요일(19:00), 일요일(17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249195_240919_123310.gif
PF249186,FC001884,반짝반짝 신데렐라,2024.10.01,2024.12.29,달밤엔씨어터 (달밤엔씨어터),"김주은, 이시영, 김서우, 노승민, 박송연, 박슬아, 허정호 등",,50분,전체 관람가,,"전석 40,000원",공연중,Y,N,"토요일 ~ 일요일(12:00,13:00), HOL(13:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249186_240919_112541.jpg
PF249183,FC000750,오즈의 의류수거함 [양구],2024.09.28,2024.09.28,양구문화복지센터 (양구문화복지센터),"손현정, 박은혜, 백중태, 서현석, 차단비, 김시준","홍경숙, 배혜미, 지민영 등",1시간 20분,전체 관람가,,"전석 10,000원",공연완료,N,N,"토요일(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249183_240919_111822.jpg
PF249181,FC001950,"대진대학교 연기예술학과 하계워크숍, ㅋㅐ-ㅂ",2024.09.19,2024.09.21,대진대학교 (예술관 소극장),"김단비, 조서연, 김효은, 이보경, 임여진, 임민식, 정준우 등","박주형, 이재민, 차수현 등",2시간 35분,만 15세 이상,대진대학교 연기예술학과,전석무료,공연완료,N,N,"목요일 ~ 금요일(19:00), 토요일(14:00,19:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249181_240919_111057.png
PF249180,FC001513,엄유민법 콘서트,2024.09.29,2024.09.29,롯데콘서트홀 (롯데콘서트홀),"이성준, 엄기준, 유준상, 민영기, 김법래 등",,1시간 50분,만 7세 이상,라이브러리컴퍼니,"R석 140,000원, S석 120,000원, A석 90,000원, 시야방해R 98,000원, 시야방해A 63,000원",공연완료,N,N,일요일(18:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249180_240919_111040.gif
PF249168,FC000233,"GAC 공연예술축제 그라제, Jump 점프 [광주]",2024.10.05,2024.10.05,예술의 전당 [광주] (구. 광주문화예술회관) (대극장),"유동하, 김다솔, 양익환, 유수호, 이석구, 안혜란, 노해영 등",,1시간 20분,만 7세 이상,,"R석 30,000원, S석 20,000원, 휠체어석 20,000원, 동반인석 10,000원",공연완료,N,Y,"토요일(14:00,18:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249168_240919_102633.png
PF249165,FC000380,"시네마 콘서트, 목련 그리고 쌀꽃 이팝나무",2024.10.01,2024.10.01,KBS [본관] (KBS홀),"김세의, 김흥국, 김민균, 강한별, 김영수, 고두심, 백석현",,2시간 10분,만 11세 이상,,"전석 30,000원",공연완료,N,N,화요일(19:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249165_240919_102048.gif
PF249156,FC000233,사슴 코딱코의 재판 [광주],2024.10.24,2024.10.24,예술의 전당 [광주] (구. 광주문화예술회관) (소극장),"김두리, 김유민, 설재영, 윤이지","오준석, 노선락, 정윤",1시간,만 5세 이상,,"R석 20,000원, S석 10,000원",공연완료,Y,N,목요일(19:30),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249156_240919_095138.png
PF249141,FC003658,공룡아빠 [여수],2024.09.09,2024.10.31,상상플레이스 여순광점(여수 웅천 트리마제벨마레 2305호) (상상플레이스 여순광점),,"공예빈, 위수안 등",45분,전체 관람가,,"전석 12,000원",공연완료,Y,N,"토요일 ~ 일요일(14:00,15:30), HOL(14:00,15:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF249141_240919_091541.png
PF249131,FC000824,"이천국제음악제, imcf 메인콘서트: 뮤지컬 나잇",2024.10.12,2024.10.12,이천아트홀 (대공연장),"윤혁진, 윤형렬, 김수, 키아라 디 바리, 존 아이젠 등",,1시간 50분,만 7세 이상,,"R석 50,000원, S석 40,000원, A석 30,000원",공연완료,N,Y,토요일(19:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249131_240913_174201.gif
PF249119,FC001513,브랜든 리 뮤지컬 심포니 콘서트,2024.09.28,2024.09.28,롯데콘서트홀 (롯데콘서트홀),"신성록, 옥주현, 이해준, 이성준 등",,1시간 50분,만 7세 이상,,"R석 140,000원, S석 120,000원, A석 90,000원, 시야방해R 98,000원, 시야방해A 63,000원",공연완료,N,N,토요일(19:30),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249119_240913_170000.gif
PF249115,FC001799,제2회 대한민국 국제뮤지컬콩쿠르 결선,2024.08.12,2024.08.12,이화여자대학교 삼성홀 (이화여자대학교 삼성홀),,,,전체 관람가,,"전석 18,000원",공연완료,N,N,월요일(13:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249115_240913_164356.png
PF249107,FC003382,치술신모 망부석 [울산],2024.09.28,2024.09.29,울산광역시학생교육문화회관 (대공연장(소원홀)),"이정석, 김두현, 장민석, 김용덕, 황인준, 김영삼, 김수정 등","고선평, 우덕상, 강상우 등",1시간 40분,전체 관람가,,전석무료,공연완료,N,N,토요일 ~ 일요일(14:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF249107_240913_161230.png
PF248979,FC002478,백설공주 [부천],2024.10.12,2024.10.27,뉴코아소극장 [부천] (뉴코아소극장 [부천]),,"김지형, 성종현, 성주현 등",50분,전체 관람가,마니마니,"전석 18,000원",공연완료,Y,N,"토요일 ~ 일요일(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF248979_240912_112212.jpg
PF248944,FC002698,고릴라 [수원],2024.10.26,2024.12.01,광교레이크아트홀 (광교레이크아트홀),,,55분,전체 관람가,,"전석 40,000원",공연중,Y,N,"토요일 ~ 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF248944_240912_100006.jpg
PF248938,FC001264,신데렐라 [서울 노원],2024.10.19,2024.10.19,노원구민의전당(구. 노원구민회관) (공연장),,,1시간,24개월 이상,,"전석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF248938_240912_094624.gif
PF248900,FC000924,"문화가 있는날 예술무대, 문컴퍼니 뮤지컬 갈라쇼 (9월)",2024.09.24,2024.09.24,고창문화의전당 (공연장),"김진철, 엄선영, 전걸, 박시원, 양철진, 나유경",,1시간,만 5세 이상,,"전석 1,000원",공연완료,N,N,화요일(19:30),http://www.kopis.or.kr/upload/pfmPoster/PF_PF248900_240911_144504.jpg
PF248890,FC003855,코콘 세번째 콘서트: 가랑비에 옷 젖는 줄 모르듯,2024.10.06,2024.10.07,송해아트홀 (공연장(B1)),"박지연, 이예은, 이지수",,1시간 40분,전체 관람가,,"전석 77,000원",공연완료,N,N,"월요일(19:30), 일요일(17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF248890_240911_142010.jpg
PF248876,FC001081,더 쇼! 신라하다 [경주],2024.10.04,2024.11.09,경주세계문화엑스포 (문화센터공연장),"김세용, 김유권, 남경주, 오만석, 강영종, 임민지, 이지현 등","남경주, 이철우, 채현원 등",1시간 30분,만 7세 이상,(주)나인스토리,"전석 50,000원",공연완료,N,N,"수요일 ~ 금요일(19:00), 토요일 ~ 일요일(18:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF248876_240911_135330.jpg
PF248870,FC001406,아기돼지삼형제: 늑대숲 또옹돼지 원정대 [광주],2024.10.26,2024.10.26,광주디자인센터 (이벤트홀),,,1시간,24개월 이상,지니아트랩,"전석 50,000원",공연완료,Y,N,"토요일(11:00,13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF248870_240911_133201.gif
PF248868,FC000537,경북도민과 함께하는 최정원 뮤지컬 갈라콘서트 [안동],2024.10.01,2024.10.01,안동문화예술의전당 (웅부홀),"최정원, 오유석, 윤승환 등",,1시간 30분,만 7세 이상,,전석무료,공연완료,N,N,화요일(16:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF248868_240911_132717.jpg
