,cast,title,genre,target
440,방현주,깃털피리,드라마/감동,1
441,최지연,깃털피리,드라마/감동,1
442,이상희,깃털피리,드라마/감동,1
443,유지수,깃털피리,드라마/감동,1
444,이지우,깃털피리,드라마/감동,1
445,이수영,깃털피리,드라마/감동,1
446,곽현호,깃털피리,드라마/감동,1
447,이미주,수피아의 노래,음악중심/주크박스,1
448,최아라,수피아의 노래,음악중심/주크박스,1
449,이유미,수피아의 노래,음악중심/주크박스,1
450,백라예,수피아의 노래,음악중심/주크박스,1
451,김민기,수피아의 노래,음악중심/주크박스,1
452,김호영,킹키부츠,음악중심/주크박스,1
453,이석훈,킹키부츠,음악중심/주크박스,1
454,김성규,킹키부츠,음악중심/주크박스,1
455,신재범,킹키부츠,음악중심/주크박스,1
456,박은태,킹키부츠,음악중심/주크박스,1
457,최재림,킹키부츠,음악중심/주크박스,1
458,강홍석,킹키부츠,음악중심/주크박스,1
459,박정윤,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
460,이아영,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
461,안정현,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
462,유현주,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
463,박희민,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
464,최현진,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
465,김혜경,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
466,김효선,"육영수, 그 시절의 아카시아",드라마/감동,1
467,신민호,"육영수, 그 시절의 아카시아",드라마/감동,1
468,정다미,"육영수, 그 시절의 아카시아",드라마/감동,1
469,문지수,"육영수, 그 시절의 아카시아",드라마/감동,1
470,장원준,"육영수, 그 시절의 아카시아",드라마/감동,1
471,양동혁,"육영수, 그 시절의 아카시아",드라마/감동,1
472,장인혁,"육영수, 그 시절의 아카시아",드라마/감동,1
473,김소향,프리다,드라마/감동,1
474,전수미,프리다,드라마/감동,1
475,박선영,프리다,드라마/감동,1
476,박시인,프리다,드라마/감동,1
477,김소향,프리다,판타지/어드벤처,1
478,전수미,프리다,판타지/어드벤처,1
479,박선영,프리다,판타지/어드벤처,1
480,박시인,프리다,판타지/어드벤처,1
481,주민진,경종수정실록,드라마/감동,1
482,박규원,경종수정실록,드라마/감동,1
483,유승현,경종수정실록,드라마/감동,1
484,김지온,경종수정실록,드라마/감동,1
485,박준휘,경종수정실록,드라마/감동,1
486,홍기범,경종수정실록,드라마/감동,1
487,강찬,경종수정실록,드라마/감동,1
488,정연우,요즘것들,"코미디/유머, 음악중심/주크박스",1
489,지상훈,요즘것들,"코미디/유머, 음악중심/주크박스",1
490,유지윤,요즘것들,"코미디/유머, 음악중심/주크박스",1
491,신성아,요즘것들,"코미디/유머, 음악중심/주크박스",1
492,서해우,요즘것들,"코미디/유머, 음악중심/주크박스",1
493,배은빈,요즘것들,"코미디/유머, 음악중심/주크박스",1
494,박예리,요즘것들,"코미디/유머, 음악중심/주크박스",1
495,최정아,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
496,김소정,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
497,민대식,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
498,김연주,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
499,김신아,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
500,최자인,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
501,오현범,수상한 외갓집,"코미디/유머, 음악중심/주크박스",1
502,김건혜,금란방,드라마/감동,1
503,하은서,금란방,드라마/감동,1
504,박재은,금란방,드라마/감동,1
505,김백현,금란방,드라마/감동,1
506,최인형,금란방,드라마/감동,1
507,이한수,금란방,드라마/감동,1
508,송문선,금란방,드라마/감동,1
509,김연희,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
510,김도현,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
511,김사랑,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
512,김유나,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
513,김서원,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
514,김지유,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
515,김지호,숲으로간 이그니스 마법학교 친구들,판타지/어드벤처,1
516,김다솔,틀려도 괜찮아,드라마/감동,1
517,송주리,틀려도 괜찮아,드라마/감동,1
518,전승우,틀려도 괜찮아,드라마/감동,1
519,서가영,틀려도 괜찮아,드라마/감동,1
520,고지은,틀려도 괜찮아,드라마/감동,1
521,정민,틀려도 괜찮아,드라마/감동,1
522,구윤희,틀려도 괜찮아,드라마/감동,1
523,선창용,메리골드,드라마/감동,1
524,박웅서,메리골드,드라마/감동,1
525,이영록,메리골드,드라마/감동,1
526,전병혁,메리골드,드라마/감동,1
527,손수아,메리골드,드라마/감동,1
528,강한별,메리골드,드라마/감동,1
529,신혜선,메리골드,드라마/감동,1
530,정성화,"15주년 기념공연, 영웅",음악중심/주크박스,1
531,양준모,"15주년 기념공연, 영웅",음악중심/주크박스,1
532,민우혁,"15주년 기념공연, 영웅",음악중심/주크박스,1
533,김도형,"15주년 기념공연, 영웅",음악중심/주크박스,1
534,서영주,"15주년 기념공연, 영웅",음악중심/주크박스,1
535,이정열,"15주년 기념공연, 영웅",음악중심/주크박스,1
536,최민철,"15주년 기념공연, 영웅",음악중심/주크박스,1
537,유소연,바다 100층짜리 집,판타지/어드벤처,1
538,박시연,바다 100층짜리 집,판타지/어드벤처,1
539,이온,바다 100층짜리 집,판타지/어드벤처,1
540,김용호,바다 100층짜리 집,판타지/어드벤처,1
541,김형진,바다 100층짜리 집,판타지/어드벤처,1
542,박명훈,바다 100층짜리 집,판타지/어드벤처,1
543,조혜지,바다 100층짜리 집,판타지/어드벤처,1
544,최선,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
545,김루나,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
546,안세희,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
547,김하엘,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
548,최종현,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
549,김지연,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
550,김민수,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처,1
551,권나윤,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
552,박승찬,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
553,박우진,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
554,손정하,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
555,송민규,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
556,이수연,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
557,이지수,"제34회 거창국제연극제, 이태 (07.27)",드라마/감동,1
558,설민석,설민석의 한국사 대모험: 영웅의 시간,판타지/어드벤처,1
559,송다미,앤,판타지/어드벤처,1
560,남명지,앤,판타지/어드벤처,1
561,박기원,앤,판타지/어드벤처,1
562,최윤석,앤,판타지/어드벤처,1
563,김건희,앤,판타지/어드벤처,1
564,서민준,앤,판타지/어드벤처,1
565,정세리,앤,판타지/어드벤처,1
566,이정주,알라딘과 요술램프,판타지/어드벤처,1
567,서가영,알라딘과 요술램프,판타지/어드벤처,1
568,송주리,알라딘과 요술램프,판타지/어드벤처,1
569,김다솔,알라딘과 요술램프,판타지/어드벤처,1
570,전승우,알라딘과 요술램프,판타지/어드벤처,1
571,고승미,알라딘과 요술램프,판타지/어드벤처,1
572,김혜은,알라딘과 요술램프,판타지/어드벤처,1
573,설민석,설민석의 한국사 대모험: 영웅의 시간,판타지/어드벤처,1
574,유소연,바다 100층짜리 집,판타지/어드벤처,1
575,박시연,바다 100층짜리 집,판타지/어드벤처,1
576,김용호,바다 100층짜리 집,판타지/어드벤처,1
577,김형진,바다 100층짜리 집,판타지/어드벤처,1
578,박명훈,바다 100층짜리 집,판타지/어드벤처,1
579,조혜지,바다 100층짜리 집,판타지/어드벤처,1
580,신혜연,바다 100층짜리 집,판타지/어드벤처,1
581,유소연,바다 100층짜리 집,판타지/어드벤처,1
582,박시연,바다 100층짜리 집,판타지/어드벤처,1
583,김용호,바다 100층짜리 집,판타지/어드벤처,1
584,김형진,바다 100층짜리 집,판타지/어드벤처,1
585,박명훈,바다 100층짜리 집,판타지/어드벤처,1
586,조혜지,바다 100층짜리 집,판타지/어드벤처,1
587,신혜연,바다 100층짜리 집,판타지/어드벤처,1
588,한재아,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
589,홍나현,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
590,이지연,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
591,이종영,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
592,신윤철,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
593,김대현,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
594,임태현,집들이 콘서트 #40. 이건 홍보가 아냐,코미디/유머,1
595,김주호,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
596,김태성,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
597,강흥진,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
598,박시명,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
599,이진주,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
600,최진호,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
601,장효진,"제34회 거창국제연극제, 광화문, 그 사내",드라마/감동,1
602,박정윤,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
603,이아영,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
604,안정현,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
605,유현주,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
606,박희민,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
607,최현진,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
608,김혜경,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스,1
609,이정주,알라딘과 요술램프,판타지/어드벤처,1
610,서가영,알라딘과 요술램프,판타지/어드벤처,1
611,송주리,알라딘과 요술램프,판타지/어드벤처,1
612,김다솔,알라딘과 요술램프,판타지/어드벤처,1
613,전승우,알라딘과 요술램프,판타지/어드벤처,1
614,고승미,알라딘과 요술램프,판타지/어드벤처,1
615,김혜은,알라딘과 요술램프,판타지/어드벤처,1
616,안상태,트리아웃,드라마/감동,1
617,안일권,트리아웃,드라마/감동,1
618,김동규,트리아웃,드라마/감동,1
619,박혜련,트리아웃,드라마/감동,1
620,이건,트리아웃,드라마/감동,1
621,이규석,트리아웃,드라마/감동,1
622,오미준,트리아웃,드라마/감동,1
623,강인수,흔해빠진 일,드라마/감동,1
624,조모세,흔해빠진 일,드라마/감동,1
625,길하은,흔해빠진 일,드라마/감동,1
626,신가은,흔해빠진 일,드라마/감동,1
627,이한솔,흔해빠진 일,드라마/감동,1
628,김도하,흔해빠진 일,드라마/감동,1
629,최지우,흔해빠진 일,드라마/감동,1
630,설민석,설민석의 한국사 대모험: 영웅의 시간,판타지/어드벤처,1
631,이국영,"와일드 와일드, 애프터파티",음악중심/주크박스,1
632,류지한,"와일드 와일드, 애프터파티",음악중심/주크박스,1
633,김사홍,"와일드 와일드, 애프터파티",음악중심/주크박스,1
634,김동희,"와일드 와일드, 애프터파티",음악중심/주크박스,1
635,강천일,"와일드 와일드, 애프터파티",음악중심/주크박스,1
636,이희중,"와일드 와일드, 애프터파티",음악중심/주크박스,1
637,이윤제,"와일드 와일드, 애프터파티",음악중심/주크박스,1
638,김청아,비밀의 화원,드라마/감동,1
639,이금조,비밀의 화원,드라마/감동,1
640,김서환,비밀의 화원,드라마/감동,1
641,정백선,비밀의 화원,드라마/감동,1
642,박선영,비밀의 화원,드라마/감동,1
643,김지혜,비밀의 화원,드라마/감동,1
644,송영미,비밀의 화원,드라마/감동,1
645,김재범,"피크닉#4, 등등곡",코미디/유머,1
646,유승현,"피크닉#4, 등등곡",코미디/유머,1
647,김지철,"피크닉#4, 등등곡",코미디/유머,1
648,김바다,"피크닉#4, 등등곡",코미디/유머,1
649,정재환,"피크닉#4, 등등곡",코미디/유머,1
650,안지환,"피크닉#4, 등등곡",코미디/유머,1
651,강찬,"피크닉#4, 등등곡",코미디/유머,1
652,김소영,우당탕탕 바다를 찾아서,음악중심/주크박스,1
653,이승규,우당탕탕 바다를 찾아서,음악중심/주크박스,1
654,노서희,우당탕탕 바다를 찾아서,음악중심/주크박스,1
655,박승현,우당탕탕 바다를 찾아서,음악중심/주크박스,1
656,반찬민,"제1회 대한민국 대학연극제, 지옥",드라마/감동,1
657,전해림,"제1회 대한민국 대학연극제, 지옥",드라마/감동,1
658,송승겸,"제1회 대한민국 대학연극제, 지옥",드라마/감동,1
659,김영서,"제1회 대한민국 대학연극제, 지옥",드라마/감동,1
660,성태준,스파이,액션/스릴러,1
661,정동화,스파이,액션/스릴러,1
662,원태민,스파이,액션/스릴러,1
663,현석준,스파이,액션/스릴러,1
664,이진우,스파이,액션/스릴러,1
665,최병찬,스파이,액션/스릴러,1
666,강정임,스파이,액션/스릴러,1
667,정성화,"15주년 기념공연, 영웅",음악중심/주크박스,1
668,양준모,"15주년 기념공연, 영웅",음악중심/주크박스,1
669,민우혁,"15주년 기념공연, 영웅",음악중심/주크박스,1
